"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55168","1.1 All fields enabled -- ""Item Belongs To Shows All People"" turned ON in Org Settings -- multiple people not linked to Primary Case are selected in ""Item Belongs to"" field ","Add Item","Fri May 23 21:25:49 UTC 2025","passed","Fri May 23 21:26:44 UTC 2025","","1. Org Admin","",""
"","41103","1.7. Add Item from Person View/ ""Items Belonging to"" tab -- redirect to Add Duplicate Item page and complete the action","Add Item","Fri May 23 21:28:20 UTC 2025","passed","Fri May 23 21:29:01 UTC 2025","","1. Org Admin","",""
"","44096","A.M_1. Add Media to Case","","Fri May 23 21:37:42 UTC 2025","passed","Fri May 23 21:38:26 UTC 2025","","Add Media","",""
"","47172","1.8. Add Item from Person View/ Items Custodian tab -- redirect to Split Item page and complete the action","Add Item","Fri May 23 21:29:01 UTC 2025","passed","Fri May 23 21:29:49 UTC 2025","","1. Org Admin","",""
"","18426","A.M_3. Add Media to Person","","Fri May 23 21:38:46 UTC 2025","passed","Fri May 23 21:39:05 UTC 2025","","Add Media","",""
"","20515","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Fri May 23 21:20:07 UTC 2025","passed","Fri May 23 21:20:28 UTC 2025","","Edit Case","",""
"","81649","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Fri May 23 21:23:47 UTC 2025","passed","Fri May 23 21:25:08 UTC 2025","","Edit Item","",""
"","64825","3.4 --- Duplicating item with Currency Form attached","Add Item","Fri May 23 21:34:04 UTC 2025","passed","Fri May 23 21:35:09 UTC 2025","","3 Add Item with Custom Form","",""
"","567","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Fri May 23 21:15:04 UTC 2025","failed","Fri May 23 21:15:04 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","18936","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Fri May 23 21:21:07 UTC 2025","passed","Fri May 23 21:21:26 UTC 2025","","Edit Case","",""
"","2","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Fri May 23 21:13:56 UTC 2025","broken","Fri May 23 21:13:56 UTC 2025","","Import Case Updates","",""
"","19903","A.M_2. Add Media to Item","","Fri May 23 21:38:26 UTC 2025","passed","Fri May 23 21:38:46 UTC 2025","","Add Media","",""
"","69333","3.5 --- Splitting item with Currency Form attached","Add Item","Fri May 23 21:35:10 UTC 2025","passed","Fri May 23 21:36:19 UTC 2025","","3 Add Item with Custom Form","",""
"","0","1.7 Power User can add case and view/enter/update Review Date/Notes when having AutoDispo permissions","Add Case","Fri May 23 21:15:04 UTC 2025","skipped","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","709","2. Import and verify Person with minimum fields","","Fri May 23 21:15:22 UTC 2025","failed","Fri May 23 21:15:23 UTC 2025","","Import People","",""
"","678","3 Import Notes for Case - Precheck Only","","Fri May 23 21:15:09 UTC 2025","failed","Fri May 23 21:15:10 UTC 2025","","Import Notes","",""
"","21552","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Fri May 23 21:19:45 UTC 2025","passed","Fri May 23 21:20:07 UTC 2025","","Edit Case","",""
"","12274","1.4. redirect to Case View page","Add Person","Fri May 23 21:42:14 UTC 2025","passed","Fri May 23 21:42:26 UTC 2025","","1. Org Admin","",""
"","6","5 Five thousand notes for Item and verify notes count on search","","Fri May 23 21:15:10 UTC 2025","skipped","Fri May 23 21:15:10 UTC 2025","","Import Notes","",""
